DateTimeKey,Residual Forecast,RSA Contracted Forecast,Residual Demand,RSA Contracted Demand
2026-02-11 15:00:00,21047.642,24865.777999999998,,
2026-02-18 18:00:00,23076.204000000002,24992.767,,
2026-02-13 15:00:00,21105.740000000002,25058.308000000001,,
2026-02-14 18:00:00,21711.026999999998,25188.203000000001,,
2026-02-15 18:00:00,22043.635999999999,25262.805,,
2026-02-16 17:00:00,22587.492999999999,25275.575000000001,,
2026-02-11 16:00:00,21717.681,25319.056,,
2026-02-16 20:00:00,23780.185000000001,25367.063999999998,,
2026-02-17 20:00:00,23936.782999999999,25367.355,,
2026-02-17 17:00:00,22794.945,25431.978999999999,,
2026-02-12 16:00:00,22137.650000000001,25444.653999999999,,
2026-02-13 16:00:00,21801.510999999999,25487.609,,
2026-02-14 19:00:00,22767.348999999998,25577.346000000001,,
2026-02-13 20:00:00,23376.522000000001,25647.933000000001,,
2026-02-18 19:00:00,24307.875,25676.574000000001,,
2026-02-15 19:00:00,23249.808000000001,25840.761999999999,,
2026-02-13 17:00:00,22341.331999999999,25841.937999999998,,
2026-02-11 20:00:00,23678.777999999998,25853.373,,
2026-02-17 18:00:00,23806.475999999999,25881.058000000001,,
2026-02-12 17:00:00,22560.817999999999,25890.428,,
2026-02-16 18:00:00,23722.689999999999,25907.938999999998,,
2026-02-11 17:00:00,22422.362000000001,25923.473999999998,,
2026-02-12 20:00:00,24109.342000000001,26172.141,,
2026-02-13 18:00:00,23255.223999999998,26237.001,,
2026-02-11 18:00:00,23454.945,26338.937999999998,,
2026-02-17 19:00:00,24903.348000000002,26425.937000000002,,
2026-02-12 18:00:00,23723.862000000001,26466.397000000001,,
2026-02-16 19:00:00,24824.855,26514.852999999999,,
2026-02-13 19:00:00,24096.409,26519.616000000002,,
2026-02-11 19:00:00,24819.892,27092.584999999999,,
2026-02-12 19:00:00,24942.433000000001,27148.394,,
